"","Estimate","2.5 %","97.5 %","iteration","predictor"
"skintone:countryFrance",0.844712486169002,0.746092334477688,0.954988475474256,437,"skintone:countryFrance"
"skintone:countryGermany",1.144994709274,1.01769297804151,1.28514442544133,437,"skintone:countryGermany"
"(Intercept)",0.00278783409166818,0.00245283260190283,0.00316199701714031,438,"(Intercept)"
"skintone",1.11962501133118,1.04635374614321,1.19704191774284,438,"skintone"
"totalYellows",1.01366253189655,1.01057763558254,1.01677620911766,438,"totalYellows"
"height",1.10385750062885,1.0227449213987,1.19166612281501,438,"height"
"age",1.1697540173811,1.07861463708902,1.2687817204247,438,"age"
"wins.loss",0.792810713127924,0.737631096022065,0.851058719609656,438,"wins.loss"
"goals",1.10889504910268,1.01910984105214,1.205718818235,438,"goals"
"posD",1.18884782730863,1.05441893920676,1.34035579181496,438,"posD"
"posG",1.54345345571837,1.24737085006656,1.90391868031001,438,"posG"
"posM",0.7492348058719,0.657654495745529,0.852819969755871,438,"posM"
"countryEngland",0.859082077434122,0.76620987144407,0.961652774517361,438,"countryEngland"
"countryFrance",1.31878582275406,1.1571146238098,1.49981144708354,438,"countryFrance"
"countryGermany",0.781200489892635,0.69311126417733,0.879026893448337,438,"countryGermany"
"skintone:countryEngland",1.03028421131375,0.932241711878984,1.13822297004747,438,"skintone:countryEngland"
"skintone:countryFrance",0.813930512864882,0.720019972055714,0.918080373722425,438,"skintone:countryFrance"
"skintone:countryGermany",1.18625733925103,1.05734665521269,1.32823947418019,438,"skintone:countryGermany"
"(Intercept)",0.00265622559261466,0.00233275285780185,0.0030177563198818,439,"(Intercept)"
"skintone",1.12647304829262,1.05103893737858,1.20637444770807,439,"skintone"
"totalYellows",1.01464580451771,1.01149909392998,1.01783088709978,439,"totalYellows"
"height",1.05163842679772,0.97215078839583,1.13781897712837,439,"height"
"age",1.14931279514178,1.05738386412964,1.2494648100996,439,"age"
"wins.loss",0.800614061025657,0.745503085187267,0.858717162861437,439,"wins.loss"
"goals",1.13078981959987,1.04276593851162,1.22580668733033,439,"goals"
"posD",1.20443512751909,1.06596835012829,1.36070160481841,439,"posD"
"posG",1.68678490083582,1.36328032787574,2.08111038786513,439,"posG"
"posM",0.706582380800868,0.618456608371837,0.806525583649484,439,"posM"
"countryEngland",0.857722824125077,0.760551433696866,0.965639138137702,439,"countryEngland"
"countryFrance",1.26433018826488,1.10523782087061,1.44327273217137,439,"countryFrance"
"countryGermany",0.820605297413658,0.723855801273541,0.928637119180057,439,"countryGermany"
"skintone:countryEngland",1.0601007537636,0.956555681007452,1.17452495320733,439,"skintone:countryEngland"
"skintone:countryFrance",0.849737014380014,0.754849368823608,0.955324490128457,439,"skintone:countryFrance"
"skintone:countryGermany",1.11397983254019,0.982186496924344,1.25926285390918,439,"skintone:countryGermany"
"(Intercept)",0.00270077696281919,0.00237168091674306,0.0030688261560057,440,"(Intercept)"
"skintone",1.12981162058903,1.05372151847159,1.21051075106515,440,"skintone"
"totalYellows",1.01514346589412,1.01204575933335,1.01827814311053,440,"totalYellows"
"height",1.04832531717506,0.969081991409088,1.13425984685364,440,"height"
"age",1.19252801633762,1.09737442007252,1.29625701232948,440,"age"
"wins.loss",0.770493954851571,0.71596891679467,0.827895086500367,440,"wins.loss"
"goals",1.14775794720376,1.05635702119832,1.24664914655726,440,"goals"
"posD",1.16322202881586,1.03041511556734,1.31302388492554,440,"posD"
"posG",1.81780531218751,1.46490965511144,2.24935854360466,440,"posG"
"posM",0.704003232352642,0.616642180238783,0.80306369198452,440,"posM"
"countryEngland",0.886853326078443,0.788280938270366,0.996212578126938,440,"countryEngland"
"countryFrance",1.26782494979339,1.10887408530363,1.44643910144849,440,"countryFrance"
"countryGermany",0.805343436751042,0.71210172647361,0.909301549689564,440,"countryGermany"
"skintone:countryEngland",1.01468081983756,0.91399249989699,1.1259956456177,440,"skintone:countryEngland"
"skintone:countryFrance",0.869618813105136,0.769438938288044,0.981171736371414,440,"skintone:countryFrance"
"skintone:countryGermany",1.18146975673706,1.04612834832677,1.33136430850773,440,"skintone:countryGermany"
"(Intercept)",0.00275842019926631,0.00242050445930224,0.00313666014777527,441,"(Intercept)"
"skintone",1.15237748321645,1.07632145213067,1.2329066342113,441,"skintone"
"totalYellows",1.01328369651736,1.01009574049066,1.01649914409269,441,"totalYellows"
"height",1.07193161321844,0.991815038025837,1.15869614203337,441,"height"
"age",1.19431742026006,1.09900216446838,1.2981484890553,441,"age"
"wins.loss",0.789990886213416,0.73283404143748,0.850277341246911,441,"wins.loss"
"goals",1.16266962229306,1.07247437104951,1.26006300874086,441,"goals"
"posD",1.23450211779621,1.09486804468527,1.3919925818897,441,"posD"
"posG",1.63241166386653,1.31953199081458,2.01275580102947,441,"posG"
"posM",0.713873689562561,0.6247910080335,0.814933671814492,441,"posM"
"countryEngland",0.906202920822973,0.804289330872294,1.01924618168202,441,"countryEngland"
"countryFrance",1.15416192634599,1.00284317137661,1.32392863927324,441,"countryFrance"
"countryGermany",0.827758713462216,0.735027783484267,0.930874581279914,441,"countryGermany"
"skintone:countryEngland",1.02255763850005,0.922719891414121,1.13281181758701,441,"skintone:countryEngland"
"skintone:countryFrance",0.882700507957715,0.782209738637154,0.994826894215681,441,"skintone:countryFrance"
"skintone:countryGermany",1.1579862583349,1.03441679957493,1.29402003586592,441,"skintone:countryGermany"
"(Intercept)",0.00275755363022901,0.00242394602701588,0.00313028333483339,442,"(Intercept)"
"skintone",1.13118692780052,1.05755273986092,1.20899379506963,442,"skintone"
"totalYellows",1.01340004847761,1.01033090904272,1.01649129556764,442,"totalYellows"
"height",1.11374912107439,1.0317876200934,1.20253049738257,442,"height"
"age",1.19165832677653,1.09774305290262,1.29382736537818,442,"age"
"wins.loss",0.795456044794439,0.741300140714703,0.852235059326339,442,"wins.loss"
"goals",1.14067136285497,1.05380572657196,1.23373858009106,442,"goals"
"posD",1.19023456121568,1.05790209540188,1.3391347886778,442,"posD"
"posG",1.57457307158326,1.27504889092629,1.93783651498399,442,"posG"
"posM",0.791641747918764,0.694720611684859,0.901385556664864,442,"posM"
"countryEngland",0.861498190195494,0.766620074960793,0.96635860587348,442,"countryEngland"
"countryFrance",1.23911272889229,1.08240229049744,1.41430877921248,442,"countryFrance"
"countryGermany",0.811547644811169,0.72070354366963,0.912390539251645,442,"countryGermany"
"skintone:countryEngland",1.02024578265612,0.920127611100415,1.13057326111021,442,"skintone:countryEngland"
"skintone:countryFrance",0.900774479096837,0.797600788305809,1.01577628195165,442,"skintone:countryFrance"
"skintone:countryGermany",1.12587429682092,1.00304908167991,1.26065221203615,442,"skintone:countryGermany"
"(Intercept)",0.00284007622943845,0.00250254164675037,0.00321661625786122,443,"(Intercept)"
"skintone",1.12416011329462,1.05026696895176,1.20228759112798,443,"skintone"
"totalYellows",1.01338785256738,1.01031955444161,1.01648354306208,443,"totalYellows"
"height",1.07078220867991,0.993081128858042,1.1547190834622,443,"height"
"age",1.18798079250701,1.09466201720746,1.28947551848234,443,"age"
"wins.loss",0.782761781284968,0.728524290145155,0.83979736769438,443,"wins.loss"
"goals",1.16173679348552,1.06556803507361,1.26563548171174,443,"goals"
"posD",1.19187712881944,1.05643164791072,1.3446684890914,443,"posD"
"posG",1.70496240756266,1.37441065731393,2.10785146904835,443,"posG"
"posM",0.753381879290465,0.660545808866781,0.858664033479954,443,"posM"
"countryEngland",0.901187006996148,0.802294490150231,1.01071605179925,443,"countryEngland"
"countryFrance",1.23398633319882,1.07922156951373,1.40740015362986,443,"countryFrance"
"countryGermany",0.821397457945746,0.727729471584479,0.925672116479973,443,"countryGermany"
"skintone:countryEngland",1.00304856530034,0.907160840609711,1.10871646160454,443,"skintone:countryEngland"
"skintone:countryFrance",0.893446520411027,0.792710554868501,1.0055564072299,443,"skintone:countryFrance"
"skintone:countryGermany",1.18852671291741,1.06087872292019,1.32896255293156,443,"skintone:countryGermany"
"(Intercept)",0.00280803526767602,0.00247837244382403,0.00317524512303001,444,"(Intercept)"
"skintone",1.11489196986519,1.04442314086912,1.18915526437588,444,"skintone"
"totalYellows",1.0141912860997,1.01122675052205,1.01717595400218,444,"totalYellows"
"height",1.0738173311948,0.997874171351687,1.15574576430723,444,"height"
"age",1.2136429879661,1.11874738418369,1.31685997223364,444,"age"
"wins.loss",0.796641438320525,0.743753229000274,0.852138464802288,444,"wins.loss"
"goals",1.12931677308302,1.03711033150979,1.22822344334839,444,"goals"
"posD",1.18054579841714,1.04967175818231,1.32789480016737,444,"posD"
"posG",1.71498018270825,1.38496237923257,2.11608657734215,444,"posG"
"posM",0.712680869852625,0.627341352477363,0.809026819745123,444,"posM"
"countryEngland",0.863603617548964,0.770958858617253,0.965762164395358,444,"countryEngland"
"countryFrance",1.32625276317665,1.16276120738561,1.50900610221331,444,"countryFrance"
"countryGermany",0.803025406118925,0.713691260169475,0.902023330510456,444,"countryGermany"
"skintone:countryEngland",1.02463054709548,0.929206782342672,1.12933141894258,444,"skintone:countryEngland"
"skintone:countryFrance",0.821576682268168,0.731282549051587,0.921523492981576,444,"skintone:countryFrance"
"skintone:countryGermany",1.20058990252683,1.07354310516927,1.33964732216719,444,"skintone:countryGermany"
"(Intercept)",0.00269694946716866,0.00236426996162421,0.00306949650277231,445,"(Intercept)"
"skintone",1.13692166523525,1.06108647273824,1.21722630753037,445,"skintone"
"totalYellows",1.01333341944818,1.01018357295718,1.01651031685052,445,"totalYellows"
"height",1.08200449650119,1.0015008248504,1.16919746287861,445,"height"
"age",1.15078245115008,1.05825744904891,1.251594552793,445,"age"
"wins.loss",0.780776277795508,0.725582910286129,0.83885654891866,445,"wins.loss"
"goals",1.18148390952729,1.08240454115826,1.28879319633446,445,"goals"
"posD",1.24172963908652,1.09601523988382,1.40690263681532,445,"posD"
"posG",1.63481867363679,1.30644486741643,2.03748691861628,445,"posG"
"posM",0.748243848698825,0.654835179734973,0.854383978241384,445,"posM"
"countryEngland",0.861833190034371,0.764339609129263,0.970053301129169,445,"countryEngland"
"countryFrance",1.2426303640699,1.08053047480252,1.42496735448457,445,"countryFrance"
"countryGermany",0.792210566875677,0.700518079014303,0.894378911320581,445,"countryGermany"
"skintone:countryEngland",1.01369350646767,0.916151982876578,1.12128211669551,445,"skintone:countryEngland"
"skintone:countryFrance",0.892722285842487,0.788624541985193,1.00903664464121,445,"skintone:countryFrance"
"skintone:countryGermany",1.16266231781927,1.02989353510339,1.30935517305045,445,"skintone:countryGermany"
"(Intercept)",0.00273479705101994,0.00239757908014569,0.0031126716048551,446,"(Intercept)"
"skintone",1.11915739831459,1.04729306331334,1.19504802650868,446,"skintone"
"totalYellows",1.01454264614404,1.01135751936961,1.01775349824637,446,"totalYellows"
"height",1.07289709624856,0.997313162347249,1.15444541406494,446,"height"
"age",1.21052637605595,1.11426333517079,1.31536824484527,446,"age"
"wins.loss",0.792957117834566,0.739491648359848,0.849104107552209,446,"wins.loss"
"goals",1.1477143126883,1.05939656874554,1.24279149438476,446,"goals"
"posD",1.24422731067419,1.10325208309515,1.40329612529039,446,"posD"
"posG",1.64385354997508,1.33219334586447,2.0216188841906,446,"posG"
"posM",0.745782219210007,0.655465636186173,0.847912902433721,446,"posM"
"countryEngland",0.903232656003144,0.806781964387361,1.00982827828259,446,"countryEngland"
"countryFrance",1.27301011101034,1.11263014040338,1.45284179845144,446,"countryFrance"
"countryGermany",0.784353862474852,0.696367687568968,0.882077735789377,446,"countryGermany"
"skintone:countryEngland",1.00757081233671,0.912991961957746,1.11155617825613,446,"skintone:countryEngland"
"skintone:countryFrance",0.880743867312937,0.781154399307521,0.991417640086121,446,"skintone:countryFrance"
"skintone:countryGermany",1.15485386824755,1.03010765776124,1.29188113790051,446,"skintone:countryGermany"
"(Intercept)",0.00281693326518247,0.00248910574468068,0.00318158330137949,447,"(Intercept)"
"skintone",1.11577097643368,1.04506224886945,1.19031770356566,447,"skintone"
"totalYellows",1.01324871513463,1.010287154059,1.01623062597035,447,"totalYellows"
"height",1.0759826236629,0.998986782334954,1.15908225924546,447,"height"
"age",1.19390447090699,1.10007798514179,1.29593930558379,447,"age"
"wins.loss",0.783240070602917,0.731276122169123,0.837752638807614,447,"wins.loss"
"goals",1.16314213943374,1.06837390302607,1.26490828368379,447,"goals"
"posD",1.23357403768141,1.09613508803263,1.38833605589732,447,"posD"
"posG",1.76304983701822,1.42918720488843,2.16793886621695,447,"posG"
"posM",0.699204101475327,0.614748775684894,0.794534681615031,447,"posM"
"countryEngland",0.87115003505048,0.77724780346147,0.974782387286341,447,"countryEngland"
"countryFrance",1.27778327819931,1.12153041249901,1.45223019970223,447,"countryFrance"
"countryGermany",0.773813022013644,0.686595283074166,0.8704878716126,447,"countryGermany"
"skintone:countryEngland",0.988004757693044,0.894272150848404,1.09064246088884,447,"skintone:countryEngland"
"skintone:countryFrance",0.868017615945467,0.775574051045571,0.970201729358921,447,"skintone:countryFrance"
"skintone:countryGermany",1.21650480541395,1.08860896407124,1.35671666467778,447,"skintone:countryGermany"
"(Intercept)",0.0030125865242639,0.0026548649944733,0.00341183581048953,448,"(Intercept)"
"skintone",1.09714390508168,1.0246794210344,1.17377453956179,448,"skintone"
"totalYellows",1.01196700187502,1.00894329526392,1.01501289119533,448,"totalYellows"
"height",1.05475001594878,0.97718611885243,1.13863998250801,448,"height"
"age",1.15498983618549,1.06413259190867,1.25375872864726,448,"age"
"wins.loss",0.793321682618406,0.739693568902128,0.849745572853422,448,"wins.loss"
"goals",1.14855203862343,1.05979300867728,1.24410353765724,448,"goals"
"posD",1.20926437744656,1.07224493329867,1.36386612141006,448,"posD"
"posG",1.66735713885757,1.35178643816005,2.0499489767493,448,"posG"
"posM",0.744335679243467,0.654739404471545,0.845552740673805,448,"posM"
"countryEngland",0.873701566946501,0.779400913987103,0.978014931628985,448,"countryEngland"
"countryFrance",1.25692746927415,1.0977802210107,1.43544641136397,448,"countryFrance"
"countryGermany",0.829311517634117,0.736169391759472,0.932860725463599,448,"countryGermany"
"skintone:countryEngland",1.01619302266667,0.916416648816947,1.12613446853337,448,"skintone:countryEngland"
"skintone:countryFrance",0.863253619304385,0.764574580106145,0.97309136624556,448,"skintone:countryFrance"
"skintone:countryGermany",1.17655072903482,1.04928620085304,1.31676054668813,448,"skintone:countryGermany"
"(Intercept)",0.00278857602647112,0.00246356091522554,0.0031501930382304,449,"(Intercept)"
"skintone",1.08911726727586,1.0181956475915,1.16397133793777,449,"skintone"
"totalYellows",1.01386491661369,1.01093828954699,1.01681598900822,449,"totalYellows"
"height",1.09326405883654,1.01367467185561,1.17926139205581,449,"height"
"age",1.15498473108823,1.06510758470566,1.25261496636165,449,"age"
"wins.loss",0.791301032012364,0.738757879791853,0.846641169071149,449,"wins.loss"
"goals",1.10872625918781,1.020641287868,1.20300066537997,449,"goals"
"posD",1.16530274791616,1.03629216866166,1.31024024253489,449,"posD"
"posG",1.65663476331769,1.3482369856257,2.02979869806174,449,"posG"
